#EXPORTTYPE:DATA SINGLE
#FILE:VEG_HEPES.ngb-ddg
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:VEG_HEPES
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 214
#PROJECT:
#DATE/TIME:22.05.2026 13:14
#CORR. FILE:correction_2.ngb-bdg
#TEMPCAL:applied
#SENSITIVITY:applied
#LABORATORY:Proc. de Nanocerâmicas
#OPERATOR:Danilo Janes
#REMARK:
#SAMPLE:VEG_HEPES
#SAMPLE MASS /mg:17.3
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Concavus Pan Al, pierced lid
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/10,0(K/min)/-170°C/10,0(K/min)/40°C/
#SEGMENT:S1-2/2
#SEG. 1:25°C/10,0(K/min)/-170°C
#SEG. 2:-170°C/10,0(K/min)/40°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
  24.99500; 0.00000; 6.401834e-002;3.42574;1
  24.99633; 0.00333; 6.396699e-002;3.42573;1
  24.99700; 0.00667; 6.392850e-002;3.42573;1
  24.99714; 0.01000; 6.390289e-002;3.42573;1
  24.99722; 0.01333; 6.388988e-002;3.42573;1
  24.99718; 0.01667; 6.387714e-002;3.42573;1
  24.99723; 0.02000; 6.383853e-002;3.42573;1
  24.99713; 0.02333; 6.381278e-002;3.42573;1
  24.99700; 0.02667; 6.378690e-002;3.42573;1
  24.99684; 0.03000; 6.377429e-002;3.42573;1
  24.99667; 0.03333; 6.372279e-002;3.42573;1
  24.99635; 0.03666; 6.372290e-002;3.42573;1
  24.99612; 0.04000; 6.371030e-002;3.42573;1
  24.99585; 0.04333; 6.368431e-002;3.42574;1
  24.99541; 0.04666; 6.363293e-002;3.42574;1
  24.99500; 0.05000; 6.360720e-002;3.42574;1
  24.99455; 0.05333; 6.351702e-002;3.42574;1
  24.99403; 0.05666; 6.342724e-002;3.42574;1
  24.99349; 0.06000; 6.334994e-002;3.42574;1
  24.99282; 0.06333; 6.318278e-002;3.42574;1
  24.99210; 0.06666; 6.302852e-002;3.42574;1
  24.99130; 0.07000; 6.288702e-002;3.42574;1
  24.99038; 0.07333; 6.274547e-002;3.42574;1
  24.98934; 0.07666; 6.255263e-002;3.42574;1
  24.98817; 0.08000; 6.241120e-002;3.42574;1
  24.98681; 0.08333; 6.227005e-002;3.42574;1
  24.98529; 0.08666; 6.207694e-002;3.42574;1
  24.98366; 0.08999; 6.192248e-002;3.42574;1
  24.98188; 0.09333; 6.169086e-002;3.42574;1
  24.97987; 0.09666; 6.147206e-002;3.42574;1
  24.97769; 0.09999; 6.130521e-002;3.42574;1
  24.97620; 0.10333; 6.118920e-002;3.42574;1
  24.97458; 0.10666; 6.103550e-002;3.42575;1
  24.97287; 0.10999; 6.080374e-002;3.42575;1
  24.97105; 0.11333; 6.057250e-002;3.42575;1
  24.96915; 0.11666; 6.034104e-002;3.42575;1
  24.96710; 0.11999; 6.010954e-002;3.42575;1
  24.96497; 0.12333; 5.989073e-002;3.42575;1
  24.96271; 0.12666; 5.963356e-002;3.42575;1
  24.96035; 0.12999; 5.938932e-002;3.42575;1
  24.95788; 0.13333; 5.914470e-002;3.42575;1
  24.95525; 0.13666; 5.892628e-002;3.42575;1
  24.95248; 0.13999; 5.872056e-002;3.42576;1
  24.94955; 0.14332; 5.847646e-002;3.42576;1
  24.94650; 0.14666; 5.812914e-002;3.42576;1
  24.94330; 0.14999; 5.779474e-002;3.42576;1
  24.93991; 0.15332; 5.746007e-002;3.42576;1
  24.93642; 0.15666; 5.709988e-002;3.42576;1
  24.93277; 0.15999; 5.670115e-002;3.42576;1
  24.92898; 0.16332; 5.635333e-002;3.42577;1
  24.92500; 0.16666; 5.599350e-002;3.42577;1
  24.92083; 0.16999; 5.559441e-002;3.42577;1
  24.91652; 0.17332; 5.515726e-002;3.42577;1
  24.91205; 0.17666; 5.465579e-002;3.42577;1
  24.90738; 0.17999; 5.410288e-002;3.42578;1
  24.90254; 0.18332; 5.353650e-002;3.42578;1
  24.89753; 0.18666; 5.299589e-002;3.42578;1
  24.89231; 0.18999; 5.239121e-002;3.42578;1
  24.88694; 0.19332; 5.176064e-002;3.42579;1
  24.88133; 0.19665; 5.115567e-002;3.42579;1
  24.87553; 0.19999; 5.052553e-002;3.42579;1
  24.86947; 0.20332; 4.981741e-002;3.42579;1
  24.86322; 0.20665; 4.910975e-002;3.42580;1
  24.85676; 0.20999; 4.836364e-002;3.42580;1
  24.85011; 0.21332; 4.750188e-002;3.42580;1
  24.84321; 0.21665; 4.665232e-002;3.42581;1
  24.83610; 0.21999; 4.576435e-002;3.42581;1
  24.82875; 0.22332; 4.478623e-002;3.42581;1
  24.82120; 0.22665; 4.384653e-002;3.42582;1
  24.81341; 0.22999; 4.288153e-002;3.42582;1
  24.80540; 0.23332; 4.186510e-002;3.42582;1
  24.79715; 0.23665; 4.078413e-002;3.42583;1
  24.78863; 0.23999; 3.967713e-002;3.42583;1
  24.77988; 0.24332; 3.855767e-002;3.42584;1
  24.77086; 0.24665; 3.739932e-002;3.42584;1
  24.76163; 0.24998; 3.613862e-002;3.42584;1
  24.75213; 0.25332; 3.476148e-002;3.42585;1
  24.74239; 0.25665; 3.333279e-002;3.42585;1
  24.73243; 0.25998; 3.198095e-002;3.42586;1
  24.72215; 0.26332; 3.066845e-002;3.42586;1
  24.71164; 0.26665; 2.918903e-002;3.42587;1
  24.70087; 0.26998; 2.759330e-002;3.42587;1
  24.68986; 0.27332; 2.599715e-002;3.42588;1
  24.67855; 0.27665; 2.436284e-002;3.42588;1
  24.66696; 0.27998; 2.266390e-002;3.42589;1
  24.65510; 0.28332; 2.096514e-002;3.42589;1
  24.64292; 0.28665; 1.927903e-002;3.42590;1
  24.63051; 0.28998; 1.752881e-002;3.42591;1
  24.61784; 0.29332; 1.573954e-002;3.42591;1
  24.60489; 0.29665; 1.393800e-002;3.42592;1
  24.59162; 0.29998; 1.195625e-002;3.42592;1
  24.57806; 0.30331; 9.974145e-003;3.42593;1
  24.56423; 0.30665; 7.902065e-003;3.42594;1
  24.55013; 0.30998; 5.842797e-003;3.42594;1
  24.53572; 0.31331; 3.745070e-003;3.42595;1
  24.52104; 0.31665; 1.621529e-003;3.42596;1
  24.50601; 0.31998;-5.659948e-004;3.42596;1
  24.49072; 0.32331;-2.856995e-003;3.42597;1
  24.47511; 0.32665;-5.109620e-003;3.42598;1
  24.45918; 0.32998;-7.400377e-003;3.42599;1
  24.44294; 0.33331;-9.704184e-003;3.42599;1
  24.42635; 0.33665;-1.205880e-002;3.42600;1
  24.40948; 0.33998;-1.455544e-002;3.42601;1
  24.39232; 0.34331;-1.707841e-002;3.42602;1
  24.37482; 0.34665;-1.956266e-002;3.42603;1
  24.35702; 0.34998;-2.205930e-002;3.42603;1
  24.33889; 0.35331;-2.458165e-002;3.42604;1
  24.32048; 0.35664;-2.718120e-002;3.42605;1
  24.30170; 0.35998;-2.981933e-002;3.42606;1
  24.28257; 0.36331;-3.250938e-002;3.42607;1
  24.26310; 0.36664;-3.521198e-002;3.42608;1
  24.24328; 0.36998;-3.795322e-002;3.42609;1
  24.22312; 0.37331;-4.070743e-002;3.42610;1
  24.20260; 0.37664;-4.349949e-002;3.42610;1
  24.18167; 0.37998;-4.644627e-002;3.42611;1
  24.16043; 0.38331;-4.938080e-002;3.42612;1
  24.13880; 0.38664;-5.232820e-002;3.42613;1
  24.11682; 0.38998;-5.531324e-002;3.42614;1
  24.09446; 0.39331;-5.838909e-002;3.42615;1
  24.07171; 0.39664;-6.146438e-002;3.42617;1
  24.04858; 0.39998;-6.469475e-002;3.42618;1
  24.02510; 0.40331;-6.778398e-002;3.42619;1
  24.00125; 0.40664;-7.094933e-002;3.42620;1
  23.97704; 0.40997;-7.415368e-002;3.42621;1
  23.95240; 0.41331;-7.739644e-002;3.42622;1
  23.92736; 0.41664;-8.070356e-002;3.42623;1
  23.90190; 0.41997;-8.401067e-002;3.42624;1
  23.87602; 0.42331;-8.743344e-002;3.42626;1
  23.84972; 0.42664;-9.085698e-002;3.42627;1
  23.82300; 0.42997;-9.426724e-002;3.42628;1
  23.79586; 0.43331;-9.774099e-002;3.42629;1
  23.76824; 0.43664;      -0.10129;3.42631;1
  23.74015; 0.43997;      -0.10490;3.42632;1
  23.71161; 0.44331;      -0.10855;3.42633;1
  23.68260; 0.44664;      -0.11229;3.42635;1
  23.65312; 0.44997;      -0.11606;3.42636;1
  23.62314; 0.45331;      -0.11994;3.42637;1
  23.59267; 0.45664;      -0.12382;3.42639;1
  23.56169; 0.45997;      -0.12770;3.42640;1
  23.53019; 0.46330;      -0.13162;3.42642;1
  23.49820; 0.46664;      -0.13558;3.42643;1
  23.46568; 0.46997;      -0.13968;3.42645;1
  23.43260; 0.47330;      -0.14374;3.42646;1
  23.39899; 0.47664;      -0.14785;3.42648;1
  23.36481; 0.47997;      -0.15207;3.42649;1
  23.33005; 0.48330;      -0.15638;3.42651;1
  23.29471; 0.48664;      -0.16072;3.42652;1
  23.25880; 0.48997;      -0.16514;3.42654;1
  23.22227; 0.49330;      -0.16960;3.42656;1
  23.18513; 0.49664;      -0.17402;3.42657;1
  23.14735; 0.49997;      -0.17856;3.42659;1
  23.10897; 0.50330;      -0.18323;3.42661;1
  23.06993; 0.50664;      -0.18787;3.42663;1
  23.03026; 0.50997;      -0.19260;3.42664;1
  22.98994; 0.51330;      -0.19737;3.42666;1
  22.94895; 0.51663;      -0.20215;3.42668;1
  22.90724; 0.51997;      -0.20710;3.42670;1
  22.86489; 0.52330;      -0.21207;3.42672;1
  22.82183; 0.52663;      -0.21705;3.42674;1
  22.77804; 0.52997;      -0.22215;3.42676;1
  22.73356; 0.53330;      -0.22727;3.42678;1
  22.68835; 0.53663;      -0.23255;3.42680;1
  22.64243; 0.53997;      -0.23795;3.42682;1
  22.59574; 0.54330;      -0.24345;3.42684;1
  22.54830; 0.54663;      -0.24904;3.42686;1
  22.50012; 0.54997;      -0.25462;3.42689;1
  22.45113; 0.55330;      -0.26037;3.42691;1
  22.40137; 0.55663;      -0.26617;3.42693;1
  22.35081; 0.55997;      -0.27199;3.42695;1
  22.29947; 0.56330;      -0.27788;3.42698;1
  22.24734; 0.56663;      -0.28393;3.42700;1
  22.19435; 0.56996;      -0.29004;3.42702;1
  22.14058; 0.57330;      -0.29632;3.42705;1
  22.08596; 0.57663;      -0.30266;3.42707;1
  22.03057; 0.57996;      -0.30910;3.42710;1
  21.97435; 0.58330;      -0.31566;3.42712;1
  21.91726; 0.58663;      -0.32230;3.42715;1
  21.85923; 0.58996;      -0.32909;3.42718;1
  21.80032; 0.59330;      -0.33594;3.42720;1
  21.74053; 0.59663;      -0.34290;3.42723;1
  21.67992; 0.59996;      -0.35009;3.42726;1
  21.61843; 0.60330;      -0.35737;3.42728;1
  21.55605; 0.60663;      -0.36476;3.42731;1
  21.49274; 0.60996;      -0.37224;3.42734;1
  21.42849; 0.61330;      -0.37984;3.42737;1
  21.36334; 0.61663;      -0.38764;3.42740;1
  21.29730; 0.61996;      -0.39552;3.42743;1
  21.23040; 0.62329;      -0.40349;3.42746;1
  21.16256; 0.62663;      -0.41151;3.42749;1
  21.09379; 0.62996;      -0.41968;3.42752;1
  21.02407; 0.63329;      -0.42800;3.42755;1
  20.95341; 0.63663;      -0.43643;3.42758;1
  20.88187; 0.63996;      -0.44503;3.42761;1
  20.80941; 0.64329;      -0.45376;3.42765;1
  20.73602; 0.64663;      -0.46255;3.42768;1
  20.66167; 0.64996;      -0.47148;3.42771;1
  20.58639; 0.65329;      -0.48053;3.42774;1
  20.51018; 0.65663;      -0.48970;3.42778;1
  20.43305; 0.65996;      -0.49893;3.42781;1
  20.35500; 0.66329;      -0.50831;3.42785;1
  20.27598; 0.66663;      -0.51784;3.42788;1
  20.19603; 0.66996;      -0.52744;3.42792;1
  20.11516; 0.67329;      -0.53715;3.42795;1
  20.03338; 0.67662;      -0.54698;3.42799;1
  19.95062; 0.67996;      -0.55691;3.42803;1
  19.86697; 0.68329;      -0.56688;3.42806;1
  19.78243; 0.68662;      -0.57706;3.42810;1
  19.69693; 0.68996;      -0.58731;3.42814;1
  19.61054; 0.69329;      -0.59763;3.42817;1
  19.52325; 0.69662;      -0.60810;3.42821;1
  19.43502; 0.69996;      -0.61868;3.42825;1
  19.34589; 0.70329;      -0.62938;3.42829;1
  19.25591; 0.70662;      -0.63992;3.42833;1
  19.16500; 0.70996;      -0.65063;3.42837;1
  19.07320; 0.71329;      -0.66151;3.42841;1
  18.98047; 0.71662;      -0.67246;3.42845;1
  18.88686; 0.71996;      -0.68350;3.42849;1
  18.79240; 0.72329;      -0.69454;3.42853;1
  18.69703; 0.72662;      -0.70575;3.42857;1
  18.60081; 0.72995;      -0.71708;3.42861;1
  18.50380; 0.73329;      -0.72841;3.42865;1
  18.40590; 0.73662;      -0.73989;3.42870;1
  18.30715; 0.73995;      -0.75122;3.42874;1
  18.20753; 0.74329;      -0.76271;3.42878;1
  18.10707; 0.74662;      -0.77421;3.42882;1
  18.00581; 0.74995;      -0.78590;3.42887;1
  17.90368; 0.75329;      -0.79762;3.42891;1
  17.80078; 0.75662;      -0.80942;3.42896;1
  17.69704; 0.75995;      -0.82127;3.42900;1
  17.59248; 0.76329;      -0.83310;3.42904;1
  17.48714; 0.76662;      -0.84496;3.42909;1
  17.38099; 0.76995;      -0.85690;3.42913;1
  17.27409; 0.77329;      -0.86882;3.42918;1
  17.16639; 0.77662;      -0.88076;3.42923;1
  17.05795; 0.77995;      -0.89290;3.42927;1
  16.94869; 0.78328;      -0.90502;3.42932;1
  16.83871; 0.78662;      -0.91720;3.42936;1
  16.72794; 0.78995;      -0.92933;3.42941;1
  16.61650; 0.79328;      -0.94149;3.42946;1
  16.50430; 0.79662;      -0.95369;3.42950;1
  16.39143; 0.79995;      -0.96583;3.42955;1
  16.27779; 0.80328;      -0.97806;3.42960;1
  16.16344; 0.80662;      -0.99030;3.42965;1
  16.04835; 0.80995;      -1.00259;3.42969;1
  15.93259; 0.81328;      -1.01488;3.42974;1
  15.81616; 0.81662;      -1.02723;3.42979;1
  15.69901; 0.81995;      -1.03958;3.42984;1
  15.58118; 0.82328;      -1.05190;3.42989;1
  15.46261; 0.82662;      -1.06420;3.42994;1
  15.34341; 0.82995;      -1.07650;3.42999;1
  15.22359; 0.83328;      -1.08885;3.43004;1
  15.10315; 0.83662;      -1.10113;3.43008;1
  14.98204; 0.83995;      -1.11340;3.43013;1
  14.86027; 0.84328;      -1.12562;3.43018;1
  14.73789; 0.84661;      -1.13781;3.43023;1
  14.61491; 0.84995;      -1.15002;3.43028;1
  14.49132; 0.85328;      -1.16224;3.43034;1
  14.36711; 0.85661;      -1.17446;3.43039;1
  14.24229; 0.85995;      -1.18670;3.43044;1
  14.11689; 0.86328;      -1.19890;3.43049;1
  13.99094; 0.86661;      -1.21108;3.43054;1
  13.86447; 0.86995;      -1.22323;3.43059;1
  13.73744; 0.87328;      -1.23540;3.43064;1
  13.60983; 0.87661;      -1.24753;3.43069;1
  13.48170; 0.87995;      -1.25967;3.43074;1
  13.35311; 0.88328;      -1.27176;3.43080;1
  13.22403; 0.88661;      -1.28380;3.43085;1
  13.09450; 0.88995;      -1.29577;3.43090;1
  12.96459; 0.89328;      -1.30771;3.43095;1
  12.83436; 0.89661;      -1.31960;3.43100;1
  12.70387; 0.89994;      -1.33148;3.43105;1
  12.57319; 0.90328;      -1.34330;3.43111;1
  12.44241; 0.90661;      -1.35512;3.43116;1
  12.31157; 0.90994;      -1.36676;3.43121;1
  12.18080; 0.91328;      -1.37837;3.43126;1
  12.05018; 0.91661;      -1.39003;3.43131;1
  11.91983; 0.91994;      -1.40161;3.43136;1
  11.78979; 0.92328;      -1.41307;3.43141;1
  11.66020; 0.92661;      -1.42450;3.43146;1
  11.53117; 0.92994;      -1.43593;3.43152;1
  11.40277; 0.93328;      -1.44733;3.43156;1
  11.27511; 0.93661;      -1.45866;3.43161;1
  11.14833; 0.93994;      -1.46986;3.43166;1
  11.02255; 0.94328;      -1.48102;3.43171;1
  10.89790; 0.94661;      -1.49210;3.43176;1
  10.77446; 0.94994;      -1.50317;3.43181;1
  10.65229; 0.95327;      -1.51415;3.43186;1
  10.53165; 0.95661;      -1.52505;3.43190;1
  10.41251; 0.95994;      -1.53602;3.43195;1
  10.29505; 0.96327;      -1.54691;3.43199;1
  10.17937; 0.96661;      -1.55780;3.43204;1
  10.06552; 0.96994;      -1.56869;3.43208;1
   9.95365; 0.97327;      -1.57940;3.43212;1
   9.84385; 0.97661;      -1.58987;3.43216;1
   9.73628; 0.97994;      -1.60005;3.43221;1
   9.63095; 0.98327;      -1.60994;3.43225;1
   9.52804; 0.98661;      -1.61945;3.43228;1
   9.42759; 0.98994;      -1.62851;3.43232;1
   9.32974; 0.99327;      -1.63733;3.43236;1
   9.23457; 0.99661;      -1.64566;3.43240;1
   9.14216; 0.99994;      -1.65354;3.43243;1
   9.05256; 1.00327;      -1.66096;3.43246;1
   8.96588; 1.00660;      -1.66807;3.43250;1
   8.88226; 1.00994;      -1.67471;3.43253;1
   8.80173; 1.01327;      -1.68094;3.43256;1
   8.72434; 1.01660;      -1.68667;3.43259;1
   8.65016; 1.01994;      -1.69188;3.43261;1
   8.57933; 1.02327;      -1.69658;3.43264;1
   8.51187; 1.02660;      -1.70078;3.43267;1
   8.44783; 1.02994;      -1.70432;3.43269;1
   8.38726; 1.03327;      -1.70713;3.43271;1
   8.33024; 1.03660;      -1.70929;3.43273;1
   8.27680; 1.03994;      -1.71058;3.43275;1
   8.22702; 1.04327;      -1.71091;3.43277;1
   8.18094; 1.04660;      -1.71052;3.43279;1
   8.13856; 1.04994;      -1.70926;3.43280;1
   8.09998; 1.05327;      -1.70708;3.43282;1
   8.06523; 1.05660;      -1.70399;3.43283;1
   8.03437; 1.05993;      -1.70000;3.43284;1
   8.00738; 1.06327;      -1.69493;3.43285;1
   7.98427; 1.06660;      -1.68879;3.43286;1
   7.96506; 1.06993;      -1.68153;3.43287;1
   7.94980; 1.07327;      -1.67332;3.43287;1
   7.93850; 1.07660;      -1.66406;3.43288;1
   7.93117; 1.07993;      -1.65374;3.43288;1
   7.92781; 1.08327;      -1.64233;3.43288;1
   7.92842; 1.08660;      -1.62973;3.43288;1
   7.93298; 1.08993;      -1.61598;3.43288;1
   7.94146; 1.09327;      -1.60120;3.43288;1
   7.95384; 1.09660;      -1.58542;3.43287;1
   7.97004; 1.09993;      -1.56874;3.43287;1
   7.99000; 1.10327;      -1.55082;3.43286;1
   8.01369; 1.10660;      -1.53188;3.43285;1
   8.04104; 1.10993;      -1.51198;3.43284;1
   8.07193; 1.11326;      -1.49099;3.43283;1
   8.10629; 1.11660;      -1.46912;3.43282;1
   8.14397; 1.11993;      -1.44634;3.43280;1
   8.18492; 1.12326;      -1.42263;3.43279;1
   8.22901; 1.12660;      -1.39796;3.43277;1
   8.27613; 1.12993;      -1.37236;3.43275;1
   8.32617; 1.13326;      -1.34603;3.43273;1
   8.37899; 1.13660;      -1.31889;3.43271;1
   8.43447; 1.13993;      -1.29116;3.43269;1
   8.49250; 1.14326;      -1.26268;3.43267;1
   8.55289; 1.14660;      -1.23350;3.43265;1
   8.61558; 1.14993;      -1.20372;3.43263;1
   8.68038; 1.15326;      -1.17342;3.43260;1
   8.74717; 1.15660;      -1.14257;3.43258;1
   8.81575; 1.15993;      -1.11124;3.43255;1
   8.88604; 1.16326;      -1.07939;3.43253;1
   8.95791; 1.16659;      -1.04710;3.43250;1
   9.03117; 1.16993;      -1.01465;3.43247;1
   9.10576; 1.17326;      -0.98180;3.43244;1
   9.18152; 1.17659;      -0.94876;3.43242;1
   9.25830; 1.17993;      -0.91541;3.43239;1
   9.33591; 1.18326;      -0.88194;3.43236;1
   9.41432; 1.18659;      -0.84823;3.43233;1
   9.49332; 1.18993;      -0.81449;3.43230;1
   9.57278; 1.19326;      -0.78076;3.43227;1
   9.65259; 1.19659;      -0.74699;3.43224;1
   9.73265; 1.19993;      -0.71321;3.43221;1
   9.81282; 1.20326;      -0.67952;3.43218;1
   9.89296; 1.20659;      -0.64611;3.43215;1
   9.97298; 1.20993;      -0.61269;3.43212;1
  10.05272; 1.21326;      -0.57949;3.43209;1
  10.13207; 1.21659;      -0.54654;3.43205;1
  10.21096; 1.21992;      -0.51400;3.43202;1
  10.28928; 1.22326;      -0.48169;3.43199;1
  10.36687; 1.22659;      -0.44967;3.43197;1
  10.44367; 1.22992;      -0.41803;3.43194;1
  10.51962; 1.23326;      -0.38683;3.43191;1
  10.59459; 1.23659;      -0.35607;3.43188;1
  10.66845; 1.23992;      -0.32570;3.43185;1
  10.74114; 1.24326;      -0.29587;3.43182;1
  10.81260; 1.24659;      -0.26660;3.43179;1
  10.88270; 1.24992;      -0.23787;3.43177;1
  10.95141; 1.25326;      -0.20973;3.43174;1
  11.01859; 1.25659;      -0.18228;3.43171;1
  11.08419; 1.25992;      -0.15529;3.43169;1
  11.14819; 1.26326;      -0.12891;3.43166;1
  11.21051; 1.26659;      -0.10325;3.43164;1
  11.27107; 1.26992;-7.831887e-002;3.43162;1
  11.32983; 1.27325;-5.415390e-002;3.43159;1
  11.38669; 1.27659;-3.070823e-002;3.43157;1
  11.44169; 1.27992;-7.997409e-003;3.43155;1
  11.49475; 1.28325; 1.411204e-002;3.43153;1
  11.54581; 1.28659; 3.535061e-002;3.43151;1
  11.59482; 1.28992; 5.587872e-002;3.43149;1
  11.64180; 1.29325; 7.566421e-002;3.43147;1
  11.68667; 1.29659; 9.465329e-002;3.43145;1
  11.72941; 1.29992;       0.11285;3.43144;1
  11.77001; 1.30325;       0.13019;3.43142;1
  11.80846; 1.30659;       0.14683;3.43141;1
  11.84467; 1.30992;       0.16264;3.43139;1
  11.87866; 1.31325;       0.17774;3.43138;1
  11.91047; 1.31659;       0.19193;3.43137;1
  11.94004; 1.31992;       0.20526;3.43136;1
  11.96741; 1.32325;       0.21793;3.43134;1
  11.99253; 1.32658;       0.22985;3.43133;1
  12.01541; 1.32992;       0.24077;3.43133;1
  12.03611; 1.33325;       0.25092;3.43132;1
  12.05456; 1.33658;       0.26042;3.43131;1
  12.07077; 1.33992;       0.26913;3.43130;1
  12.08476; 1.34325;       0.27710;3.43130;1
  12.09655; 1.34658;       0.28419;3.43129;1
  12.10618; 1.34992;       0.29061;3.43129;1
  12.11361; 1.35325;       0.29620;3.43129;1
  12.11889; 1.35658;       0.30108;3.43128;1
  12.12208; 1.35992;       0.30516;3.43128;1
  12.12315; 1.36325;       0.30867;3.43128;1
  12.12217; 1.36658;       0.31149;3.43128;1
  12.11909; 1.36992;       0.31366;3.43128;1
  12.11402; 1.37325;       0.31503;3.43129;1
  12.10694; 1.37658;       0.31563;3.43129;1
  12.09788; 1.37991;       0.31564;3.43129;1
  12.08691; 1.38325;       0.31505;3.43130;1
  12.07403; 1.38658;       0.31390;3.43130;1
  12.05927; 1.38991;       0.31202;3.43131;1
  12.04268; 1.39325;       0.30956;3.43132;1
  12.02430; 1.39658;       0.30653;3.43132;1
  12.00418; 1.39991;       0.30294;3.43133;1
  11.98231; 1.40325;       0.29876;3.43134;1
  11.95875; 1.40658;       0.29412;3.43135;1
  11.93358; 1.40991;       0.28897;3.43136;1
  11.90682; 1.41325;       0.28313;3.43137;1
  11.87850; 1.41658;       0.27690;3.43138;1
  11.84869; 1.41991;       0.27033;3.43139;1
  11.81740; 1.42325;       0.26316;3.43140;1
  11.78469; 1.42658;       0.25555;3.43142;1
  11.75063; 1.42991;       0.24753;3.43143;1
  11.71520; 1.43324;       0.23909;3.43144;1
  11.67850; 1.43658;       0.23047;3.43146;1
  11.64052; 1.43991;       0.22137;3.43147;1
  11.60139; 1.44324;       0.21194;3.43149;1
  11.56108; 1.44658;       0.20221;3.43150;1
  11.51962; 1.44991;       0.19220;3.43152;1
  11.47714; 1.45324;       0.18193;3.43154;1
  11.43366; 1.45658;       0.17136;3.43155;1
  11.38921; 1.45991;       0.16053;3.43157;1
  11.34385; 1.46324;       0.14935;3.43159;1
  11.29761; 1.46658;       0.13802;3.43161;1
  11.25055; 1.46991;       0.12653;3.43162;1
  11.20271; 1.47324;       0.11481;3.43164;1
  11.15411; 1.47658;       0.10296;3.43166;1
  11.10484; 1.47991; 9.101398e-002;3.43168;1
  11.05489; 1.48324; 7.878712e-002;3.43170;1
  11.00429; 1.48657; 6.641376e-002;3.43172;1
  10.95314; 1.48991; 5.397670e-002;3.43174;1
  10.90149; 1.49324; 4.145070e-002;3.43176;1
  10.84934; 1.49657; 2.885596e-002;3.43178;1
  10.79675; 1.49991; 1.636568e-002;3.43180;1
  10.74374; 1.50324; 3.751387e-003;3.43182;1
  10.69036; 1.50657;-8.956633e-003;3.43184;1
  10.63667; 1.50991;-2.165160e-002;3.43186;1
  10.58268; 1.51324;-3.442120e-002;3.43188;1
  10.52845; 1.51657;-4.725812e-002;3.43190;1
  10.47395; 1.51991;-5.999524e-002;3.43192;1
  10.41927; 1.52324;-7.265229e-002;3.43195;1
  10.36442; 1.52657;-8.532090e-002;3.43197;1
  10.30944; 1.52991;-9.794297e-002;3.43199;1
  10.25440; 1.53324;      -0.11036;3.43201;1
  10.19929; 1.53657;      -0.12278;3.43203;1
  10.14415; 1.53990;      -0.13509;3.43205;1
  10.08900; 1.54324;      -0.14737;3.43207;1
  10.03391; 1.54657;      -0.15954;3.43209;1
   9.97886; 1.54990;      -0.17153;3.43211;1
   9.92389; 1.55324;      -0.18341;3.43213;1
   9.86901; 1.55657;      -0.19522;3.43216;1
   9.81428; 1.55990;      -0.20689;3.43218;1
   9.75971; 1.56324;      -0.21841;3.43220;1
   9.70531; 1.56657;      -0.22971;3.43222;1
   9.65111; 1.56990;      -0.24084;3.43224;1
   9.59717; 1.57324;      -0.25187;3.43226;1
   9.54350; 1.57657;      -0.26265;3.43228;1
   9.49005; 1.57990;      -0.27329;3.43230;1
   9.43688; 1.58324;      -0.28379;3.43232;1
   9.38399; 1.58657;      -0.29415;3.43234;1
   9.33146; 1.58990;      -0.30420;3.43236;1
   9.27926; 1.59323;      -0.31413;3.43238;1
   9.22740; 1.59657;      -0.32377;3.43240;1
   9.17591; 1.59990;      -0.33315;3.43242;1
   9.12476; 1.60323;      -0.34240;3.43244;1
   9.07403; 1.60657;      -0.35150;3.43246;1
   9.02368; 1.60990;      -0.36039;3.43247;1
   8.97373; 1.61323;      -0.36893;3.43249;1
   8.92423; 1.61657;      -0.37732;3.43251;1
   8.87512; 1.61990;      -0.38547;3.43253;1
   8.82646; 1.62323;      -0.39341;3.43255;1
   8.77823; 1.62657;      -0.40113;3.43257;1
   8.73047; 1.62990;      -0.40863;3.43258;1
   8.68311; 1.63323;      -0.41598;3.43260;1
   8.63623; 1.63657;      -0.42313;3.43262;1
   8.58980; 1.63990;      -0.43001;3.43264;1
   8.54387; 1.64323;      -0.43674;3.43265;1
   8.49840; 1.64657;      -0.44319;3.43267;1
   8.45340; 1.64990;      -0.44943;3.43269;1
   8.40888; 1.65323;      -0.45542;3.43270;1
   8.36480; 1.65656;      -0.46105;3.43272;1
   8.32120; 1.65990;      -0.46652;3.43274;1
   8.27808; 1.66323;      -0.47185;3.43275;1
   8.23539; 1.66656;      -0.47675;3.43277;1
   8.19315; 1.66990;      -0.48159;3.43278;1
   8.15139; 1.67323;      -0.48635;3.43280;1
   8.11008; 1.67656;      -0.49080;3.43281;1
   8.06925; 1.67990;      -0.49499;3.43283;1
