#EXPORTTYPE:DATA SINGLE
#FILE:H20_miliQ_2.ngb-ddg
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:H20_miliQ_2
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 214
#PROJECT:
#DATE/TIME:25.05.2026 16:46
#CORR. FILE:correction_2.ngb-bdg
#TEMPCAL:applied
#SENSITIVITY:applied
#LABORATORY:Proc. de Nanocerâmicas
#OPERATOR:Danilo Janes
#REMARK:
#SAMPLE:H20_miliQ_2
#SAMPLE MASS /mg:15.5
#MATERIAL:
#REFERENCE:
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Concavus Pan Al, pierced lid
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:25°C/10,0(K/min)/-170°C/10,0(K/min)/40°C/
#SEGMENT:S1-2/2
#SEG. 1:25°C/10,0(K/min)/-170°C
#SEG. 2:-170°C/10,0(K/min)/40°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 -38.96025; 6.39294;      -0.34848;3.44371;1
 -38.99362; 6.39627;      -0.34850;3.44371;1
 -39.02698; 6.39960;      -0.34850;3.44371;1
 -39.06032; 6.40294;      -0.34850;3.44372;1
 -39.09373; 6.40627;      -0.34850;3.44372;1
 -39.12710; 6.40960;      -0.34850;3.44372;1
 -39.16049; 6.41294;      -0.34850;3.44372;1
 -39.19386; 6.41627;      -0.34851;3.44373;1
 -39.22724; 6.41960;      -0.34852;3.44373;1
 -39.26069; 6.42294;      -0.34856;3.44373;1
 -39.29413; 6.42627;      -0.34869;3.44374;1
 -39.32759; 6.42960;      -0.34884;3.44374;1
 -39.36105; 6.43294;      -0.34892;3.44374;1
 -39.39450; 6.43627;      -0.34896;3.44375;1
 -39.42799; 6.43960;      -0.34900;3.44375;1
 -39.46149; 6.44294;      -0.34903;3.44375;1
 -39.49498; 6.44627;      -0.34904;3.44375;1
 -39.52850; 6.44960;      -0.34904;3.44376;1
 -39.56201; 6.45293;      -0.34904;3.44376;1
 -39.59551; 6.45627;      -0.34904;3.44376;1
 -39.62907; 6.45960;      -0.34902;3.44377;1
 -39.66259; 6.46293;      -0.34898;3.44377;1
 -39.69612; 6.46627;      -0.34896;3.44377;1
 -39.72964; 6.46960;      -0.34899;3.44378;1
 -39.76317; 6.47293;      -0.34900;3.44378;1
 -39.79674; 6.47627;      -0.34902;3.44378;1
 -39.83033; 6.47960;      -0.34901;3.44378;1
 -39.86390; 6.48293;      -0.34899;3.44379;1
 -39.89747; 6.48627;      -0.34898;3.44379;1
 -39.93103; 6.48960;      -0.34895;3.44379;1
 -39.96456; 6.49293;      -0.34887;3.44380;1
 -39.99814; 6.49627;      -0.34881;3.44380;1
 -40.03170; 6.49960;      -0.34883;3.44380;1
 -40.06528; 6.50293;      -0.34886;3.44380;1
 -40.09887; 6.50626;      -0.34886;3.44381;1
 -40.13243; 6.50960;      -0.34885;3.44381;1
 -40.16601; 6.51293;      -0.34885;3.44381;1
 -40.19960; 6.51626;      -0.34883;3.44382;1
 -40.23322; 6.51960;      -0.34882;3.44382;1
 -40.26681; 6.52293;      -0.34882;3.44382;1
 -40.30038; 6.52626;      -0.34878;3.44382;1
 -40.33400; 6.52960;      -0.34876;3.44383;1
 -40.36758; 6.53293;      -0.34874;3.44383;1
 -40.40118; 6.53626;      -0.34877;3.44383;1
 -40.43477; 6.53960;      -0.34875;3.44384;1
 -40.46837; 6.54293;      -0.34870;3.44384;1
 -40.50196; 6.54626;      -0.34868;3.44384;1
 -40.53556; 6.54960;      -0.34863;3.44384;1
 -40.56915; 6.55293;      -0.34863;3.44385;1
 -40.60273; 6.55626;      -0.34863;3.44385;1
 -40.63630; 6.55960;      -0.34856;3.44385;1
 -40.66990; 6.56293;      -0.34844;3.44386;1
 -40.70346; 6.56626;      -0.34836;3.44386;1
 -40.73699; 6.56959;      -0.34832;3.44386;1
 -40.77051; 6.57293;      -0.34826;3.44386;1
 -40.80404; 6.57626;      -0.34822;3.44387;1
 -40.83761; 6.57959;      -0.34812;3.44387;1
 -40.87117; 6.58293;      -0.34806;3.44387;1
 -40.90474; 6.58626;      -0.34801;3.44387;1
 -40.93831; 6.58959;      -0.34799;3.44388;1
 -40.97185; 6.59293;      -0.34802;3.44388;1
 -41.00541; 6.59626;      -0.34805;3.44388;1
 -41.03892; 6.59959;      -0.34805;3.44388;1
 -41.07245; 6.60293;      -0.34804;3.44389;1
 -41.10598; 6.60626;      -0.34804;3.44389;1
 -41.13949; 6.60959;      -0.34794;3.44389;1
 -41.17301; 6.61293;      -0.34787;3.44390;1
 -41.20652; 6.61626;      -0.34780;3.44390;1
 -41.24005; 6.61959;      -0.34774;3.44390;1
 -41.27362; 6.62292;      -0.34772;3.44390;1
 -41.30709; 6.62626;      -0.34768;3.44391;1
 -41.34058; 6.62959;      -0.34763;3.44391;1
 -41.37406; 6.63292;      -0.34756;3.44391;1
 -41.40757; 6.63626;      -0.34755;3.44391;1
 -41.44103; 6.63959;      -0.34756;3.44392;1
 -41.47448; 6.64292;      -0.34753;3.44392;1
 -41.50793; 6.64626;      -0.34747;3.44392;1
 -41.54142; 6.64959;      -0.34745;3.44392;1
 -41.57488; 6.65292;      -0.34744;3.44393;1
 -41.60835; 6.65626;      -0.34743;3.44393;1
 -41.64180; 6.65959;      -0.34742;3.44393;1
 -41.67520; 6.66292;      -0.34736;3.44393;1
 -41.70864; 6.66626;      -0.34730;3.44394;1
 -41.74210; 6.66959;      -0.34724;3.44394;1
 -41.77556; 6.67292;      -0.34716;3.44394;1
 -41.80897; 6.67625;      -0.34710;3.44395;1
 -41.84239; 6.67959;      -0.34704;3.44395;1
 -41.87585; 6.68292;      -0.34698;3.44395;1
 -41.90924; 6.68625;      -0.34691;3.44395;1
 -41.94265; 6.68959;      -0.34684;3.44396;1
 -41.97602; 6.69292;      -0.34671;3.44396;1
 -42.00943; 6.69625;      -0.34657;3.44396;1
 -42.04278; 6.69959;      -0.34652;3.44396;1
 -42.07617; 6.70292;      -0.34644;3.44397;1
 -42.10953; 6.70625;      -0.34634;3.44397;1
 -42.14289; 6.70959;      -0.34625;3.44397;1
 -42.17625; 6.71292;      -0.34618;3.44397;1
 -42.20958; 6.71625;      -0.34616;3.44398;1
 -42.24290; 6.71959;      -0.34617;3.44398;1
 -42.27623; 6.72292;      -0.34620;3.44398;1
 -42.30954; 6.72625;      -0.34621;3.44398;1
 -42.34285; 6.72958;      -0.34610;3.44398;1
 -42.37613; 6.73292;      -0.34598;3.44399;1
 -42.40946; 6.73625;      -0.34588;3.44399;1
 -42.44275; 6.73958;      -0.34578;3.44399;1
 -42.47604; 6.74292;      -0.34568;3.44399;1
 -42.50932; 6.74625;      -0.34561;3.44400;1
 -42.54258; 6.74958;      -0.34553;3.44400;1
 -42.57583; 6.75292;      -0.34549;3.44400;1
 -42.60905; 6.75625;      -0.34545;3.44400;1
 -42.64231; 6.75958;      -0.34537;3.44401;1
 -42.67556; 6.76292;      -0.34528;3.44401;1
 -42.70879; 6.76625;      -0.34519;3.44401;1
 -42.74200; 6.76958;      -0.34512;3.44401;1
 -42.77527; 6.77292;      -0.34500;3.44402;1
 -42.80854; 6.77625;      -0.34490;3.44402;1
 -42.84184; 6.77958;      -0.34483;3.44402;1
 -42.87509; 6.78291;      -0.34477;3.44402;1
 -42.90834; 6.78625;      -0.34469;3.44402;1
 -42.94160; 6.78958;      -0.34459;3.44403;1
 -42.97486; 6.79291;      -0.34449;3.44403;1
 -43.00814; 6.79625;      -0.34442;3.44403;1
 -43.04140; 6.79958;      -0.34434;3.44403;1
 -43.07468; 6.80291;      -0.34427;3.44404;1
 -43.10794; 6.80625;      -0.34418;3.44404;1
 -43.14121; 6.80958;      -0.34408;3.44404;1
 -43.17448; 6.81291;      -0.34395;3.44404;1
 -43.20772; 6.81625;      -0.34382;3.44405;1
 -43.24102; 6.81958;      -0.34369;3.44405;1
 -43.27429; 6.82291;      -0.34358;3.44405;1
 -43.30753; 6.82625;      -0.34348;3.44405;1
 -43.34083; 6.82958;      -0.34335;3.44405;1
 -43.37413; 6.83291;      -0.34323;3.44406;1
 -43.40741; 6.83624;      -0.34364;3.44406;1
 -43.44067; 6.83958;      -0.34549;3.44406;1
 -43.47395; 6.84291;      -0.34780;3.44406;1
 -43.50722; 6.84624;      -0.34975;3.44406;1
 -43.54051; 6.84958;      -0.35093;3.44407;1
 -43.57382; 6.85291;      -0.35152;3.44407;1
 -43.60712; 6.85624;      -0.35177;3.44407;1
 -43.64042; 6.85958;      -0.35192;3.44407;1
 -43.67373; 6.86291;      -0.35183;3.44408;1
 -43.70704; 6.86624;      -0.35166;3.44408;1
 -43.74035; 6.86958;      -0.35158;3.44408;1
 -43.77363; 6.87291;      -0.35136;3.44408;1
 -43.80692; 6.87624;      -0.35120;3.44408;1
 -43.84023; 6.87958;      -0.35112;3.44409;1
 -43.87352; 6.88291;      -0.35099;3.44409;1
 -43.90676; 6.88624;      -0.35085;3.44409;1
 -43.94007; 6.88957;      -0.35064;3.44409;1
 -43.97339; 6.89291;      -0.35035;3.44409;1
 -44.00671; 6.89624;      -0.35014;3.44410;1
 -44.04003; 6.89957;      -0.34995;3.44410;1
 -44.07341; 6.90291;      -0.34970;3.44410;1
 -44.10671; 6.90624;      -0.34950;3.44410;1
 -44.14006; 6.90957;      -0.34944;3.44411;1
 -44.17338; 6.91291;      -0.34936;3.44411;1
 -44.20670; 6.91624;      -0.34920;3.44411;1
 -44.24005; 6.91957;      -0.34900;3.44411;1
 -44.27340; 6.92291;      -0.34879;3.44411;1
 -44.30677; 6.92624;      -0.34865;3.44412;1
 -44.34013; 6.92957;      -0.34851;3.44412;1
 -44.37346; 6.93291;      -0.34835;3.44412;1
 -44.40681; 6.93624;      -0.34818;3.44412;1
 -44.44015; 6.93957;      -0.34802;3.44412;1
 -44.47354; 6.94290;      -0.34791;3.44413;1
 -44.50689; 6.94624;      -0.34783;3.44413;1
 -44.54026; 6.94957;      -0.34770;3.44413;1
 -44.57367; 6.95290;      -0.34757;3.44413;1
 -44.60706; 6.95624;      -0.34745;3.44413;1
 -44.64045; 6.95957;      -0.34740;3.44414;1
 -44.67381; 6.96290;      -0.34732;3.44414;1
 -44.70721; 6.96624;      -0.34723;3.44414;1
 -44.74061; 6.96957;      -0.34699;3.44414;1
 -44.77400; 6.97290;      -0.34679;3.44414;1
 -44.80736; 6.97624;      -0.34663;3.44415;1
 -44.84072; 6.97957;      -0.34650;3.44415;1
 -44.87406; 6.98290;      -0.34639;3.44415;1
 -44.90744; 6.98624;      -0.34637;3.44415;1
 -44.94078; 6.98957;      -0.34635;3.44415;1
 -44.97414; 6.99290;      -0.34626;3.44415;1
 -45.00750; 6.99623;      -0.34619;3.44416;1
 -45.04086; 6.99957;      -0.34603;3.44416;1
 -45.07420; 7.00290;      -0.34586;3.44416;1
 -45.10755; 7.00623;      -0.34571;3.44416;1
 -45.14093; 7.00957;      -0.34561;3.44416;1
 -45.17429; 7.01290;      -0.34549;3.44417;1
 -45.20765; 7.01623;      -0.34538;3.44417;1
 -45.24101; 7.01957;      -0.34528;3.44417;1
 -45.27432; 7.02290;      -0.34519;3.44417;1
 -45.30767; 7.02623;      -0.34508;3.44417;1
 -45.34101; 7.02957;      -0.34498;3.44418;1
 -45.37430; 7.03290;      -0.34488;3.44418;1
 -45.40761; 7.03623;      -0.34476;3.44418;1
 -45.44092; 7.03957;      -0.34467;3.44418;1
 -45.47427; 7.04290;      -0.34464;3.44418;1
 -45.50760; 7.04623;      -0.34456;3.44418;1
 -45.54094; 7.04956;      -0.34442;3.44419;1
 -45.57424; 7.05290;      -0.34430;3.44419;1
 -45.60755; 7.05623;      -0.34426;3.44419;1
 -45.64086; 7.05956;      -0.34427;3.44419;1
 -45.67414; 7.06290;      -0.34414;3.44419;1
 -45.70744; 7.06623;      -0.34403;3.44419;1
 -45.74075; 7.06956;      -0.34391;3.44420;1
 -45.77405; 7.07290;      -0.34379;3.44420;1
 -45.80737; 7.07623;      -0.34367;3.44420;1
 -45.84068; 7.07956;      -0.34350;3.44420;1
 -45.87399; 7.08290;      -0.34331;3.44420;1
 -45.90731; 7.08623;      -0.34317;3.44421;1
 -45.94063; 7.08956;      -0.34309;3.44421;1
 -45.97394; 7.09290;      -0.34305;3.44421;1
 -46.00724; 7.09623;      -0.34299;3.44421;1
 -46.04055; 7.09956;      -0.34289;3.44421;1
 -46.07385; 7.10289;      -0.34277;3.44421;1
 -46.10713; 7.10623;      -0.34265;3.44422;1
 -46.14042; 7.10956;      -0.34251;3.44422;1
 -46.17367; 7.11289;      -0.34233;3.44422;1
 -46.20697; 7.11623;      -0.34223;3.44422;1
 -46.24028; 7.11956;      -0.34214;3.44422;1
 -46.27358; 7.12289;      -0.34206;3.44422;1
 -46.30686; 7.12623;      -0.34196;3.44423;1
 -46.34010; 7.12956;      -0.34184;3.44423;1
 -46.37334; 7.13289;      -0.34173;3.44423;1
 -46.40666; 7.13623;      -0.34162;3.44423;1
 -46.43994; 7.13956;      -0.34149;3.44423;1
 -46.47324; 7.14289;      -0.34140;3.44423;1
 -46.50648; 7.14623;      -0.34129;3.44423;1
 -46.53976; 7.14956;      -0.34117;3.44424;1
 -46.57302; 7.15289;      -0.34106;3.44424;1
 -46.60626; 7.15622;      -0.34094;3.44424;1
 -46.63952; 7.15956;      -0.34085;3.44424;1
 -46.67280; 7.16289;      -0.34077;3.44424;1
 -46.70609; 7.16622;      -0.34067;3.44424;1
 -46.73934; 7.16956;      -0.34050;3.44425;1
 -46.77258; 7.17289;      -0.34043;3.44425;1
 -46.80585; 7.17622;      -0.34043;3.44425;1
 -46.83913; 7.17956;      -0.34042;3.44425;1
 -46.87241; 7.18289;      -0.34037;3.44425;1
 -46.90569; 7.18622;      -0.34033;3.44425;1
 -46.93896; 7.18956;      -0.34024;3.44426;1
 -46.97224; 7.19289;      -0.34010;3.44426;1
 -47.00552; 7.19622;      -0.33997;3.44426;1
 -47.03876; 7.19956;      -0.33985;3.44426;1
 -47.07202; 7.20289;      -0.33977;3.44426;1
 -47.10530; 7.20622;      -0.33967;3.44426;1
 -47.13853; 7.20955;      -0.33957;3.44426;1
 -47.17176; 7.21289;      -0.33945;3.44427;1
 -47.20499; 7.21622;      -0.33936;3.44427;1
 -47.23821; 7.21955;      -0.33928;3.44427;1
 -47.27148; 7.22289;      -0.33919;3.44427;1
 -47.30476; 7.22622;      -0.33914;3.44427;1
 -47.33802; 7.22955;      -0.33914;3.44427;1
 -47.37129; 7.23289;      -0.33911;3.44427;1
 -47.40462; 7.23622;      -0.33894;3.44428;1
 -47.43791; 7.23955;      -0.33886;3.44428;1
 -47.47121; 7.24289;      -0.33879;3.44428;1
 -47.50451; 7.24622;      -0.33871;3.44428;1
 -47.53785; 7.24955;      -0.33862;3.44428;1
 -47.57118; 7.25289;      -0.33857;3.44428;1
 -47.60449; 7.25622;      -0.33854;3.44428;1
 -47.63778; 7.25955;      -0.33848;3.44429;1
 -47.67111; 7.26288;      -0.33839;3.44429;1
 -47.70445; 7.26622;      -0.33832;3.44429;1
 -47.73779; 7.26955;      -0.33824;3.44429;1
 -47.77113; 7.27288;      -0.33821;3.44429;1
 -47.80448; 7.27622;      -0.33823;3.44429;1
 -47.83777; 7.27955;      -0.33820;3.44429;1
 -47.87108; 7.28288;      -0.33816;3.44429;1
 -47.90442; 7.28622;      -0.33809;3.44430;1
 -47.93773; 7.28955;      -0.33802;3.44430;1
 -47.97110; 7.29288;      -0.33796;3.44430;1
 -48.00443; 7.29622;      -0.33790;3.44430;1
 -48.03778; 7.29955;      -0.33786;3.44430;1
 -48.07116; 7.30288;      -0.33781;3.44430;1
 -48.10450; 7.30622;      -0.33779;3.44430;1
 -48.13786; 7.30955;      -0.33777;3.44430;1
 -48.17126; 7.31288;      -0.33775;3.44431;1
 -48.20464; 7.31621;      -0.33775;3.44431;1
 -48.23805; 7.31955;      -0.33776;3.44431;1
 -48.27143; 7.32288;      -0.33774;3.44431;1
 -48.30480; 7.32621;      -0.33770;3.44431;1
 -48.33819; 7.32955;      -0.33767;3.44431;1
 -48.37156; 7.33288;      -0.33764;3.44431;1
 -48.40497; 7.33621;      -0.33761;3.44431;1
 -48.43833; 7.33955;      -0.33758;3.44432;1
 -48.47172; 7.34288;      -0.33755;3.44432;1
 -48.50510; 7.34621;      -0.33754;3.44432;1
 -48.53853; 7.34955;      -0.33749;3.44432;1
 -48.57197; 7.35288;      -0.33744;3.44432;1
 -48.60540; 7.35621;      -0.33742;3.44432;1
 -48.63885; 7.35955;      -0.33739;3.44432;1
 -48.67232; 7.36288;      -0.33739;3.44432;1
 -48.70578; 7.36621;      -0.33741;3.44433;1
 -48.73922; 7.36955;      -0.33736;3.44433;1
 -48.77267; 7.37288;      -0.33730;3.44433;1
 -48.80616; 7.37621;      -0.33723;3.44433;1
 -48.83964; 7.37954;      -0.33717;3.44433;1
 -48.87310; 7.38288;      -0.33711;3.44433;1
 -48.90654; 7.38621;      -0.33705;3.44433;1
 -48.94001; 7.38954;      -0.33700;3.44433;1
 -48.97345; 7.39288;      -0.33695;3.44433;1
 -49.00692; 7.39621;      -0.33691;3.44434;1
 -49.04040; 7.39954;      -0.33688;3.44434;1
 -49.07387; 7.40288;      -0.33689;3.44434;1
 -49.10731; 7.40621;      -0.33686;3.44434;1
 -49.14077; 7.40954;      -0.33675;3.44434;1
 -49.17425; 7.41288;      -0.33668;3.44434;1
 -49.20777; 7.41621;      -0.33667;3.44434;1
 -49.24131; 7.41954;      -0.33659;3.44434;1
 -49.27482; 7.42288;      -0.33652;3.44434;1
 -49.30830; 7.42621;      -0.33650;3.44435;1
 -49.34180; 7.42954;      -0.33647;3.44435;1
 -49.37529; 7.43287;      -0.33641;3.44435;1
 -49.40877; 7.43621;      -0.33635;3.44435;1
 -49.44225; 7.43954;      -0.33632;3.44435;1
 -49.47574; 7.44287;      -0.33631;3.44435;1
 -49.50926; 7.44621;      -0.33626;3.44435;1
 -49.54274; 7.44954;      -0.33624;3.44435;1
 -49.57623; 7.45287;      -0.33619;3.44435;1
 -49.60969; 7.45621;      -0.33621;3.44435;1
 -49.64318; 7.45954;      -0.33624;3.44436;1
 -49.67665; 7.46287;      -0.33625;3.44436;1
 -49.71014; 7.46621;      -0.33623;3.44436;1
 -49.74363; 7.46954;      -0.33622;3.44436;1
 -49.77708; 7.47287;      -0.33620;3.44436;1
 -49.81052; 7.47621;      -0.33618;3.44436;1
 -49.84397; 7.47954;      -0.33614;3.44436;1
 -49.87744; 7.48287;      -0.33608;3.44436;1
 -49.91093; 7.48620;      -0.33603;3.44436;1
 -49.94439; 7.48954;      -0.33599;3.44436;1
 -49.97788; 7.49287;      -0.33584;3.44436;1
 -50.01131; 7.49620;      -0.33580;3.44437;1
 -50.04478; 7.49954;      -0.33578;3.44437;1
 -50.07821; 7.50287;      -0.33574;3.44437;1
 -50.11162; 7.50620;      -0.33568;3.44437;1
 -50.14505; 7.50954;      -0.33566;3.44437;1
 -50.17847; 7.51287;      -0.33561;3.44437;1
 -50.21188; 7.51620;      -0.33554;3.44437;1
 -50.24534; 7.51954;      -0.33549;3.44437;1
 -50.27873; 7.52287;      -0.33542;3.44437;1
 -50.31213; 7.52620;      -0.33536;3.44437;1
 -50.34554; 7.52954;      -0.33532;3.44437;1
 -50.37894; 7.53287;      -0.33522;3.44438;1
 -50.41236; 7.53620;      -0.33511;3.44438;1
 -50.44574; 7.53953;      -0.33501;3.44438;1
 -50.47918; 7.54287;      -0.33494;3.44438;1
 -50.51257; 7.54620;      -0.33488;3.44438;1
 -50.54594; 7.54953;      -0.33480;3.44438;1
 -50.57930; 7.55287;      -0.33473;3.44438;1
 -50.61265; 7.55620;      -0.33470;3.44438;1
 -50.64599; 7.55953;      -0.33471;3.44438;1
 -50.67931; 7.56287;      -0.33469;3.44438;1
 -50.71255; 7.56620;      -0.33463;3.44438;1
 -50.74585; 7.56953;      -0.33460;3.44438;1
 -50.77918; 7.57287;      -0.33454;3.44439;1
 -50.81249; 7.57620;      -0.33448;3.44439;1
 -50.84580; 7.57953;      -0.33437;3.44439;1
 -50.87912; 7.58287;      -0.33429;3.44439;1
 -50.91243; 7.58620;      -0.33421;3.44439;1
 -50.94574; 7.58953;      -0.33407;3.44439;1
 -50.97905; 7.59286;      -0.33396;3.44439;1
 -51.01236; 7.59620;      -0.33392;3.44439;1
 -51.04567; 7.59953;      -0.33385;3.44439;1
 -51.07897; 7.60286;      -0.33376;3.44439;1
 -51.11227; 7.60620;      -0.33377;3.44439;1
 -51.14563; 7.60953;      -0.33374;3.44439;1
 -51.17895; 7.61286;      -0.33364;3.44439;1
 -51.21232; 7.61620;      -0.33358;3.44439;1
 -51.24559; 7.61953;      -0.33351;3.44439;1
 -51.27886; 7.62286;      -0.33341;3.44440;1
 -51.31216; 7.62620;      -0.33327;3.44440;1
 -51.34546; 7.62953;      -0.33315;3.44440;1
 -51.37872; 7.63286;      -0.33305;3.44440;1
 -51.41203; 7.63620;      -0.33300;3.44440;1
 -51.44531; 7.63953;      -0.33291;3.44440;1
 -51.47854; 7.64286;      -0.33282;3.44440;1
 -51.51178; 7.64619;      -0.33275;3.44440;1
 -51.54502; 7.64953;      -0.33265;3.44440;1
 -51.57821; 7.65286;      -0.33256;3.44440;1
 -51.61145; 7.65619;      -0.33250;3.44440;1
 -51.64471; 7.65953;      -0.33243;3.44440;1
 -51.67798; 7.66286;      -0.33235;3.44440;1
 -51.71123; 7.66619;      -0.33225;3.44440;1
 -51.74445; 7.66953;      -0.33220;3.44440;1
 -51.77765; 7.67286;      -0.33216;3.44440;1
 -51.81091; 7.67619;      -0.33208;3.44440;1
 -51.84417; 7.67953;      -0.33199;3.44441;1
 -51.87742; 7.68286;      -0.33191;3.44441;1
 -51.91066; 7.68619;      -0.33181;3.44441;1
 -51.94389; 7.68953;      -0.33173;3.44441;1
 -51.97713; 7.69286;      -0.33164;3.44441;1
 -52.01033; 7.69619;      -0.33154;3.44441;1
 -52.04356; 7.69952;      -0.33144;3.44441;1
 -52.07677; 7.70286;      -0.33134;3.44441;1
 -52.10997; 7.70619;      -0.33124;3.44441;1
 -52.14317; 7.70952;      -0.33114;3.44441;1
 -52.17641; 7.71286;      -0.33101;3.44441;1
 -52.20966; 7.71619;      -0.33091;3.44441;1
 -52.24285; 7.71952;      -0.33082;3.44441;1
 -52.27604; 7.72286;      -0.33071;3.44441;1
 -52.30923; 7.72619;      -0.33062;3.44441;1
 -52.34243; 7.72952;      -0.33051;3.44441;1
 -52.37564; 7.73286;      -0.33042;3.44441;1
 -52.40885; 7.73619;      -0.33032;3.44441;1
 -52.44207; 7.73952;      -0.33024;3.44441;1
 -52.47529; 7.74286;      -0.33019;3.44441;1
 -52.50847; 7.74619;      -0.33012;3.44442;1
 -52.54170; 7.74952;      -0.33005;3.44442;1
 -52.57492; 7.75285;      -0.32999;3.44442;1
 -52.60813; 7.75619;      -0.32992;3.44442;1
 -52.64131; 7.75952;      -0.32982;3.44442;1
 -52.67452; 7.76285;      -0.32973;3.44442;1
 -52.70774; 7.76619;      -0.32966;3.44442;1
 -52.74102; 7.76952;      -0.32959;3.44442;1
 -52.77425; 7.77285;      -0.32956;3.44442;1
 -52.80746; 7.77619;      -0.32950;3.44442;1
 -52.84067; 7.77952;      -0.32952;3.44442;1
 -52.87388; 7.78285;      -0.32953;3.44442;1
 -52.90709; 7.78619;      -0.32944;3.44442;1
 -52.94033; 7.78952;      -0.32933;3.44442;1
 -52.97357; 7.79285;      -0.32925;3.44442;1
 -53.00676; 7.79619;      -0.32915;3.44442;1
 -53.03999; 7.79952;      -0.32906;3.44442;1
 -53.07320; 7.80285;      -0.32896;3.44442;1
 -53.10641; 7.80618;      -0.32889;3.44442;1
 -53.13964; 7.80952;      -0.32883;3.44442;1
 -53.17285; 7.81285;      -0.32877;3.44442;1
 -53.20605; 7.81618;      -0.32870;3.44442;1
 -53.23925; 7.81952;      -0.32862;3.44442;1
 -53.27251; 7.82285;      -0.32856;3.44442;1
 -53.30574; 7.82618;      -0.32851;3.44442;1
 -53.33896; 7.82952;      -0.32843;3.44442;1
 -53.37216; 7.83285;      -0.32836;3.44442;1
 -53.40542; 7.83618;      -0.32832;3.44442;1
 -53.43862; 7.83952;      -0.32832;3.44442;1
 -53.47184; 7.84285;      -0.32832;3.44442;1
 -53.50509; 7.84618;      -0.32827;3.44442;1
 -53.53832; 7.84952;      -0.32821;3.44442;1
 -53.57154; 7.85285;      -0.32814;3.44442;1
 -53.60480; 7.85618;      -0.32810;3.44442;1
 -53.63799; 7.85951;      -0.32805;3.44443;1
 -53.67124; 7.86285;      -0.32791;3.44443;1
 -53.70445; 7.86618;      -0.32781;3.44443;1
 -53.73771; 7.86951;      -0.32770;3.44443;1
 -53.77095; 7.87285;      -0.32767;3.44443;1
 -53.80423; 7.87618;      -0.32769;3.44443;1
 -53.83749; 7.87951;      -0.32766;3.44443;1
 -53.87077; 7.88285;      -0.32761;3.44443;1
 -53.90401; 7.88618;      -0.32761;3.44443;1
 -53.93727; 7.88951;      -0.32764;3.44443;1
 -53.97053; 7.89285;      -0.32757;3.44443;1
 -54.00379; 7.89618;      -0.32750;3.44443;1
 -54.03709; 7.89951;      -0.32739;3.44443;1
 -54.07039; 7.90285;      -0.32730;3.44443;1
 -54.10368; 7.90618;      -0.32724;3.44443;1
 -54.13700; 7.90951;      -0.32715;3.44443;1
 -54.17032; 7.91284;      -0.32707;3.44443;1
 -54.20361; 7.91618;      -0.32701;3.44443;1
 -54.23687; 7.91951;      -0.32697;3.44443;1
 -54.27016; 7.92284;      -0.32693;3.44443;1
 -54.30344; 7.92618;      -0.32693;3.44443;1
 -54.33675; 7.92951;      -0.32681;3.44443;1
 -54.37004; 7.93284;      -0.32676;3.44443;1
 -54.40334; 7.93618;      -0.32675;3.44443;1
 -54.43663; 7.93951;      -0.32672;3.44443;1
 -54.46992; 7.94284;      -0.32670;3.44443;1
 -54.50324; 7.94618;      -0.32665;3.44443;1
 -54.53657; 7.94951;      -0.32662;3.44443;1
 -54.56987; 7.95284;      -0.32659;3.44443;1
 -54.60317; 7.95618;      -0.32656;3.44443;1
 -54.63651; 7.95951;      -0.32655;3.44443;1
 -54.66987; 7.96284;      -0.32650;3.44443;1
 -54.70321; 7.96617;      -0.32644;3.44443;1
 -54.73655; 7.96951;      -0.32639;3.44443;1
 -54.76991; 7.97284;      -0.32637;3.44443;1
 -54.80327; 7.97617;      -0.32632;3.44443;1
 -54.83663; 7.97951;      -0.32629;3.44443;1
 -54.87000; 7.98284;      -0.32618;3.44443;1
 -54.90336; 7.98617;      -0.32611;3.44443;1
 -54.93671; 7.98951;      -0.32607;3.44443;1
 -54.97002; 7.99284;      -0.32605;3.44443;1
 -55.00338; 7.99617;      -0.32605;3.44443;1
 -55.03677; 7.99951;      -0.32603;3.44443;1
 -55.07015; 8.00284;      -0.32596;3.44443;1
 -55.10353; 8.00617;      -0.32592;3.44443;1
 -55.13690; 8.00951;      -0.32589;3.44443;1
 -55.17024; 8.01284;      -0.32592;3.44443;1
 -55.20356; 8.01617;      -0.32592;3.44443;1
 -55.23694; 8.01950;      -0.32596;3.44443;1
 -55.27030; 8.02284;      -0.32594;3.44443;1
 -55.30359; 8.02617;      -0.32588;3.44443;1
 -55.33690; 8.02950;      -0.32581;3.44443;1
 -55.37025; 8.03284;      -0.32577;3.44443;1
 -55.40361; 8.03617;      -0.32574;3.44443;1
 -55.43694; 8.03950;      -0.32567;3.44443;1
 -55.47029; 8.04284;      -0.32561;3.44443;1
