2theta (degree),Intensity
0.0017609963289439137,0.0
0.005282988986831741,0.0
0.00880498164471957,0.0
0.012326974302607397,0.0
0.015848966960495224,0.0
0.01937095961838305,0.0
0.02289295227627088,0.0
0.026414944934158708,0.0
0.02993693759204653,0.0
0.03345893024993436,0.0
0.036980922907822185,0.0
0.04050291556571002,0.0
0.04402490822359784,0.0
0.04754690088148567,0.0
0.051068893539373494,0.0
0.05459088619726133,0.0
0.05811287885514915,0.0
0.061634871513036975,0.0
0.06515686417092481,0.0
0.06867885682881264,0.0
0.07220084948670046,0.0
0.07572284214458828,0.0
0.07924483480247611,0.0
0.08276682746036396,0.0
0.08628882011825177,0.0
0.08981081277613959,0.0
0.09333280543402743,0.0
0.09685479809191526,0.0
0.10037679074980309,0.0
0.1038987834076909,0.0
0.10742077606557873,0.0
0.11094276872346658,0.0
0.1144647613813544,0.0
0.11798675403924222,0.0
0.12150874669713005,0.0
0.1250307393550179,0.0
0.1285527320129057,172479711.42291117
0.13207472467079354,315718542.3597083
0.1355967173286814,37646949.27320334
0.1391187099865692,0.0
0.14264070264445702,26832636.589285113
0.14616269530234485,115747546.25649947
0.14968468796023265,131881983.72951078
0.1532066806181205,73606260.10062356
0.15672867327600834,35325345.06858084
0.16025066593389617,26048490.81665603
0.163772658591784,62275555.601279154
0.16729465124967183,81248294.83973141
0.17081664390755966,77681278.23451035
0.17433863656544746,148555673.23751482
0.1778606292233353,183972821.15820974
0.18138262188122314,134533070.58800998
0.18490461453911095,224426336.51525697
0.18842660719699877,180770095.55579683
0.19194859985488663,95608432.80534637
0.19547059251277443,143022460.8298096
0.19899258517066226,152678190.93934107
0.2025145778285501,139810692.84272122
0.20603657048643792,145015716.3743889
0.20955856314432575,127953560.8474022
0.21308055580221358,128059195.98057799
0.2166025484601014,104450526.64731887
0.22012454111798924,125932830.90923795
0.22364653377587707,147044969.103328
0.2271685264337649,117181506.19489695
0.23069051909165272,83531532.56782022
0.23421251174954053,145507777.67347774
0.23773450440742838,143365867.98551014
0.24125649706531618,89875052.34270264
0.244778489723204,128390216.55071361
0.24830048238109187,131399219.24075045
0.25182247503897964,138912170.51193187
0.2553444676968675,146252217.8473062
0.25886646035475536,150341988.3510455
0.26238845301264313,173510633.23319873
