2theta (degree),Intensity
0.0017609963289439137,0.0
0.005282988986831741,0.0
0.00880498164471957,0.0
0.012326974302607397,0.0
0.015848966960495224,0.0
0.01937095961838305,0.0
0.02289295227627088,0.0
0.026414944934158708,0.0
0.02993693759204653,0.0
0.03345893024993436,0.0
0.036980922907822185,0.0
0.04050291556571002,0.0
0.04402490822359784,0.0
0.04754690088148567,0.0
0.051068893539373494,0.0
0.05459088619726133,0.0
0.05811287885514915,0.0
0.061634871513036975,0.0
0.06515686417092481,0.0
0.06867885682881264,0.0
0.07220084948670046,0.0
0.07572284214458828,0.0
0.07924483480247611,0.0
0.08276682746036396,0.0
0.08628882011825177,0.0
0.08981081277613959,0.0
0.09333280543402743,0.0
0.09685479809191526,0.0
0.10037679074980309,0.0
0.1038987834076909,0.0
0.10742077606557873,0.0
0.11094276872346658,0.0
0.1144647613813544,0.0
0.11798675403924222,0.0
0.12150874669713005,0.0
0.1250307393550179,0.0
0.1285527320129057,0.0
0.13207472467079354,95822461.86345777
0.1355967173286814,134343864.52933842
0.1391187099865692,221771259.3214876
0.14264070264445702,83569166.0936399
0.14616269530234485,102098876.83833964
0.14968468796023265,86701806.75855243
0.1532066806181205,91660265.54277605
0.15672867327600834,126472840.40967953
0.16025066593389617,115439854.9654106
0.163772658591784,112395301.75278276
0.16729465124967183,43061604.14355516
0.17081664390755966,132339788.36474796
0.17433863656544746,155689497.79382297
0.1778606292233353,151254507.36191612
0.18138262188122314,106856049.50442852
0.18490461453911095,80558151.528154
0.18842660719699877,70477942.3629257
0.19194859985488663,80502136.76424903
0.19547059251277443,92895600.72573717
0.19899258517066226,154150410.1115868
0.2025145778285501,88073027.55069436
0.20603657048643792,89560926.0740051
0.20955856314432575,134986103.03732732
0.21308055580221358,110639943.30787738
0.2166025484601014,134648692.88142398
0.22012454111798924,119909493.16407612
0.22364653377587707,115106640.62108475
0.2271685264337649,104755257.41078798
0.23069051909165272,109933103.17495972
0.23421251174954053,102497275.90365207
0.23773450440742838,101177241.71470799
0.24125649706531618,109423002.71499285
0.244778489723204,84831666.5503884
0.24830048238109187,124786055.1301204
0.25182247503897964,134464106.5627368
0.2553444676968675,120555729.81508575
0.25886646035475536,137936399.90173444
0.26238845301264313,130762759.41434437
